num_poste,nom_usuel,lat,lon,alti,aaaammjj,dhumec,qdhumec,pmerm,qpmerm,pmermin,qpmermin,inst,qinst,glot,qglot,dift,qdift,dirt,qdirt,infrart,qinfrart,uv,quv,uv_indicex,quv_indicex,sigma,qsigma,un,qun,hun,qhun,ux,qux,hux,qhux,um,qum,dhumi40,qdhumi40,dhumi80,qdhumi80,tsvm,qtsvm,etpmon,qetpmon,etpgrille,qetpgrille,ecoulementm,qecoulementm,hneigef,qhneigef,neigetotx,qneigetotx,neigetot06,qneigetot06,neig,qneig,brou,qbrou,orag,qorag,gresil,qgresil,grele,qgrele,rosee,qrosee,verglas,qverglas,solneige,qsolneige,gelee,qgelee,fumee,qfumee,brume,qbrume,eclair,qeclair,nb300,qnb300,ba300,qba300,tmermin,qtmermin,tmermax,qtmermax
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250511,,,,,,,,,2634,9,,,,,,,,,,,,,66,1,1518,9,92,1,230,9,78,1,0,9,678,9,29.1,9,6.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250501,,,,,,,,,1308,9,,,,,,,,,,,,,67,1,1236,9,96,1,706,9,87,1,0,9,1062,9,29,1,2.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250429,,,,,,,,,2062,9,,,,,,,,,,,,,61,1,1430,9,98,1,736,9,84,1,0,9,882,9,27.9,1,4.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250504,,,,,,,,,1220,9,,,,,,,,,,,,,73,1,1118,9,97,1,2154,9,91,1,0,9,1344,9,29.2,1,2.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250502,,,,,,,,,1456,9,,,,,,,,,,,,,68,1,1048,9,97,1,742,9,87,1,0,9,1020,9,28.7,1,3.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250505,,,,,,,,,1606,9,,,,,,,,,,,,,75,1,1300,9,97,1,1030,9,93,1,0,9,1350,9,29.2,1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250513,,,1015.3,1,1014.1,1,284,9,1704,9,,,,,,,,,,,37,9,66,1,1233,9,96,1,1837,9,85,1,0,9,1144,9,28,9,4.3,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250514,,,1015,1,1013.8,1,208,9,1529,9,,,,,,,,,,,27,9,65,1,1124,9,94,1,2044,9,85,1,0,9,1174,9,28.7,9,3.9,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250514,,,,,,,,,1744,9,,,,,,,,,,,,,66,1,1048,9,95,1,1430,9,81,1,0,9,1038,9,27.9,1,4.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250509,,,,,,,,,2724,9,,,,,,,,,,,,,59,1,948,9,97,1,642,9,84,1,0,9,948,9,29,1,5.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250508,,,,,,,,,2074,9,,,,,,,,,,,,,65,1,1412,9,99,1,624,9,85,1,0,9,894,9,28.4,1,4.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250510,,,,,,,,,2478,9,,,,,,,,,,,,,67,1,1212,9,94,1,224,9,83,1,0,9,966,9,30,1,5.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250512,,,,,,,,,2506,9,,,,,,,,,,,,,57,1,1418,9,88,1,2248,9,76,1,0,9,786,9,26.9,1,6.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250513,,,,,,,,,1946,9,,,,,,,,,,,,,67,1,1248,9,96,1,1812,9,85,1,0,9,1002,9,27.8,1,4.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250516,,,1014.9,1,1013.3,1,309,9,1596,9,,,,,,,,,,,40,9,68,1,1146,9,92,1,2315,9,82,1,0,9,881,9,29.1,9,4.3,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250517,,,1014.6,1,1012.8,1,314,9,1842,9,,,,,,,,,,,41,9,66,1,1234,9,96,1,2353,9,81,1,0,9,937,9,29.6,9,5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250518,,,1015.4,1,1014.1,1,19,9,1043,9,,,,,,,,,,,2,9,75,1,1249,9,97,1,43,9,88,1,0,9,1194,9,28.9,9,2.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250518,,,,,,,,,1087,9,,,,,,,,,,,,,80,1,1542,9,98,1,654,9,90,1,0,9,1440,9,29.1,9,2.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250519,,,1015.1,1,1013.8,1,436,9,2062,9,,,,,,,,,,,57,9,65,1,1227,9,96,1,624,9,82,1,0,9,852,9,29.4,9,4.7,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250515,,,1015.2,1,1014.1,1,294,9,1970,9,,,,,,,,,,,38,9,62,1,1454,9,95,1,557,9,82,1,0,9,922,9,28.3,9,4.9,9,,,,,,,,,,,0,9,0,9,,,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250520,,,1014.9,1,1013.8,1,543,9,2304,9,,,,,,,,,,,71,9,65,1,951,9,91,1,319,9,81,1,0,9,818,9,29.4,9,5.4,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250521,,,1015.1,1,1013.9,1,561,9,2233,9,,,,,,,,,,,73,9,62,1,1225,9,95,1,412,9,79,1,0,9,683,9,28.4,9,5.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250517,,,,,,,,,2028,9,,,,,,,,,,,,,70,1,1224,9,95,1,2354,9,84,1,0,9,1050,9,29.5,1,4.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250516,,,,,,,,,1390,9,,,,,,,,,,,,,73,1,800,9,94,1,1130,9,83,1,0,9,1122,9,29.1,1,3.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250515,,,,,,,,,2132,9,,,,,,,,,,,,,66,1,1254,9,90,1,2236,9,78,1,0,9,702,9,27.9,1,5.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250522,,,1015.9,1,1014.3,1,515,9,2518,9,,,,,,,,,,,67,9,60,1,1107,9,91,1,306,9,78,1,0,9,834,9,28.6,9,6.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250523,,,1017.6,1,1016.2,1,431,9,1987,9,,,,,,,,,,,56,9,60,1,1225,9,89,1,128,9,75,1,0,9,450,9,27.5,9,5.9,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250524,,,1017.6,1,1015.9,1,434,9,2118,9,,,,,,,,,,,56,9,58,1,1049,9,83,1,48,9,73,1,0,9,454,9,27.1,9,6.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250525,,,1017.5,1,1015.8,1,470,9,2159,9,,,,,,,,,,,61,9,57,1,1126,9,88,1,2233,9,75,1,0,9,450,9,28.2,9,6.4,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250526,,,1017.8,1,1016.3,1,447,9,1933,9,,,,,,,,,,,58,9,61,1,1233,9,86,1,352,9,76,1,0,9,667,9,28.2,9,5.6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250527,,,1017.6,1,1016,1,453,9,1776,9,,,,,,,,,,,59,9,59,1,1006,9,87,1,1,9,75,1,0,9,582,9,27.2,9,5.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250528,,,1017.8,1,1016.3,1,432,9,1965,9,,,,,,,,,,,56,9,54,1,1115,9,88,1,402,9,74,1,0,9,573,9,26.5,9,5.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250529,,,1018.1,1,1016.7,1,585,9,2315,9,,,,,,,,,,,76,9,55,1,1200,9,92,1,457,9,76,1,0,9,720,9,27.9,9,5.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250530,,,1017,1,1015.3,1,487,9,2256,9,,,,,,,,,,,63,9,62,1,1354,9,94,1,149,9,81,1,0,9,926,9,30,9,5.6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250523,,,,,,,,,2638,9,,,,,,,,,,,,,65,1,1418,9,92,1,212,9,77,1,0,9,474,9,27.8,1,6.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250526,,,,,,,,,2478,9,,,,,,,,,,,,,61,1,1324,9,83,1,2354,9,77,1,0,9,690,9,28.5,1,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250522,,,,,,,,,2548,9,,,,,,,,,,,,,66,1,1300,9,95,1,642,9,83,1,0,9,918,9,29.3,1,5.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250521,,,,,,,,,2812,9,,,,,,,,,,,,,60,1,1200,9,93,1,2354,9,80,1,0,9,744,9,28.2,1,6.1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250524,,,,,,,,,2734,9,,,,,,,,,,,,,63,1,1100,9,83,1,206,9,74,1,0,9,276,9,27.4,1,6.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250520,,,,,,,,,2104,9,,,,,,,,,,,,,71,1,1348,9,92,1,2348,9,83,1,0,9,858,9,29.4,1,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250525,,,,,,,,,2394,9,,,,,,,,,,,,,65,1,1100,9,91,1,2224,9,78,1,0,9,594,9,28.6,1,5.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250527,,,,,,,,,2464,9,,,,,,,,,,,,,62,1,1306,9,84,1,536,9,75,1,0,9,552,9,27.5,1,6.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250519,,,,,,,,,2230,9,,,,,,,,,,,,,62,1,1254,9,95,1,342,9,83,1,0,9,852,9,29,1,4.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250531,,,1017,1,1015.7,1,399,9,2068,9,,,,,,,,,,,52,9,61,1,1102,9,90,1,257,9,77,1,0,9,680,9,29,9,5.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250601,,,1019,1,1017.5,1,158,9,1567,9,,,,,,,,,,,20,9,64,1,1224,9,86,1,503,9,78,1,0,9,732,9,29.2,9,5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250602,,,1019,1,1017.4,1,386,9,1780,9,,,,,,,,,,,50,9,62,1,1419,9,88,1,158,9,77,1,0,9,658,9,28.7,9,5.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250601,,,,,,,,,1721,9,,,,,,,,,,,,,71,1,1230,9,84,1,2312,9,79,1,0,9,804,9,29.7,9,4.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250603,,,1017.2,1,1015.5,1,524,9,2287,9,,,,,,,,,,,68,9,49,1,1044,9,87,1,0,9,71,1,0,9,559,9,25.3,9,6.6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250604,,,1016.1,1,1014.3,1,340,9,1888,9,,,,,,,,,,,44,9,55,1,1239,9,93,1,356,9,79,1,0,9,806,9,26.6,9,4.9,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250531,,,,,,,,,2240,9,,,,,,,,,,,,,64,1,1242,9,92,1,136,9,79,1,0,9,762,9,29.2,1,5.7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250604,,,,,,,,,2336,9,,,,,,,,,,,,,57,1,1524,9,91,1,412,9,77,1,0,9,816,9,26.3,1,5.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250528,,,,,,,,,2338,9,,,,,,,,,,,,,60,1,1400,9,95,1,2354,9,76,1,0,9,498,9,26.6,1,5.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250529,,,,,,,,,2588,9,,,,,,,,,,,,,66,1,1400,9,95,1,100,9,80,1,0,9,768,9,28.3,1,5.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250530,,,,,,,,,2254,9,,,,,,,,,,,,,70,1,1254,9,94,1,518,9,85,1,0,9,1044,9,30.6,1,4.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250603,,,,,,,,,2644,9,,,,,,,,,,,,,55,1,1412,9,82,1,606,9,71,1,0,9,144,9,25.4,1,6.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250605,,,1015.9,1,1014.4,1,585,9,2512,9,,,,,,,,,,,75,9,51,1,1156,9,85,1,324,9,72,1,0,9,589,9,25.7,9,6.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250606,,,1016.4,1,1015.2,1,403,9,1745,9,,,,,,,,,,,52,9,58,1,1204,9,91,1,436,9,79,1,0,9,781,9,27.4,9,4.4,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250607,,,1016.4,1,1015.2,1,566,9,2489,9,,,,,,,,,,,73,9,58,1,1145,9,87,1,2,9,74,1,0,9,497,9,27.5,9,6.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250608,,,1016.6,1,1014.9,1,635,9,2550,9,,,,,,,,,,,82,9,64,1,1515,9,96,1,338,9,81,1,0,9,785,9,28.9,9,5.5,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250608,,,,,,,,,2399,9,,,,,,,,,,,,,65,1,1448,9,95,1,612,9,79,1,0,9,606,9,28.3,9,5.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250609,,,1017,1,1015.4,1,486,9,2190,9,,,,,,,,,,,63,9,56,1,1240,9,96,1,2313,9,75,1,0,9,595,9,27.7,9,6.3,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250609,,,,,,,,,2619,9,,,,,,,,,,,,,60,1,1454,9,90,1,2248,9,74,1,0,9,360,9,28.2,9,6.9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250610,,,1017.6,1,1016.4,1,399,9,2003,9,,,,,,,,,,,51,9,59,1,1312,9,93,1,5,9,78,1,0,9,699,9,28.6,9,5.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250611,,,1018,1,1016.4,1,578,9,2228,9,,,,,,,,,,,74,9,55,1,1320,9,86,1,1,9,73,1,0,9,389,9,27,9,6.7,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250612,,,1017.5,1,1016.4,1,153,9,1345,9,,,,,,,,,,,20,9,65,1,1359,9,84,1,239,9,76,1,0,9,556,9,27.2,9,4.4,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250605,,,,,,,,,2760,9,,,,,,,,,,,,,55,1,1424,9,84,1,400,9,72,1,0,9,372,9,25.9,1,6.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250610,,,,,,,,,2480,9,,,,,,,,,,,,,60,1,1324,9,93,1,2012,9,75,1,0,9,660,9,28.4,1,6.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250606,,,,,,,,,2114,9,,,,,,,,,,,,,61,1,1530,9,85,1,554,9,75,1,0,9,588,9,27.3,1,5.4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250611,,,,,,,,,2516,9,,,,,,,,,,,,,60,1,1254,9,82,1,12,9,72,1,0,9,84,9,26.9,9,6.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250602,,,,,,,,,2344,9,,,,,,,,,,,,,61,1,1306,9,86,1,406,9,77,1,0,9,558,9,28.6,1,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250607,,,,,,,,,2580,9,,,,,,,,,,,,,59,1,1330,9,91,1,2348,9,76,1,0,9,642,9,27.9,1,6.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250613,,,1017.5,1,1016.3,1,568,9,2443,9,,,,,,,,,,,73,9,55,1,1139,9,83,1,104,9,72,1,0,9,508,9,26.2,9,6.9,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250612,,,,,,,,,1619,9,,,,,,,,,,,,,65,1,954,9,82,1,224,9,74,1,0,9,96,9,26.9,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250614,,,,,,,,,2118,9,,,,,,,,,,,,,60,1,1436,9,78,1,2254,9,71,1,0,9,0,9,25.9,9,5.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250613,,,,,,,,,2499,9,,,,,,,,,,,,,57,1,1236,9,80,1,224,9,72,1,0,9,72,9,26.3,9,6.6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250614,,,1018.6,1,1017.3,1,295,9,1554,9,,,,,,,,,,,38,9,61,1,1247,9,92,1,504,9,78,1,0,9,767,9,26.3,9,4.1,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250615,,,1019.2,1,1018,1,469,9,2166,9,,,,,,,,,,,60,9,57,1,1222,9,88,1,552,9,78,1,0,9,899,9,28.3,9,5.6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250616,,,,,,,,,2208,9,,,,,,,,,,,,,60,1,1124,9,83,1,354,9,74,1,0,9,372,9,27.5,9,5.8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250616,,,1018.3,1,1016.5,1,425,9,2070,9,,,,,,,,,,,55,9,58,1,1428,9,89,1,44,9,76,1,0,9,797,9,27.6,9,5.7,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250615,,,,,,,,,2561,9,,,,,,,,,,,,,58,1,1136,9,92,1,736,9,76,1,0,9,684,9,28.2,9,6.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250617,,,,,,,,,2240,9,,,,,,,,,,,,,60,1,1224,9,85,1,2354,9,73,1,0,9,192,9,27.4,9,6.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250617,,,1018,1,1016.6,1,419,9,1938,9,,,,,,,,,,,54,9,60,1,1430,9,87,1,128,9,75,1,0,9,536,9,27.8,9,5.6,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250101,,,1014.5,1,1012.9,1,581,9,1846,9,,,,,,,,,,,88,9,54,1,1442,9,99,1,712,9,79,1,0,9,806,9,23.8,9,3.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250102,,,1015.1,1,1013.7,1,522,9,1777,9,,,,,,,,,,,79,9,58,1,1455,9,97,1,707,9,77,1,0,9,615,9,23.6,9,4,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250103,,,1014.9,1,1013.3,1,443,9,1607,9,,,,,,,,,,,67,9,50,1,1228,9,97,1,652,9,78,1,0,9,783,9,23.8,9,3.8,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250104,,,1014.7,1,1013.1,1,109,9,1043,9,,,,,,,,,,,16,9,72,1,1228,9,95,1,819,9,88,1,0,9,1126,9,26.8,9,2.2,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,,0,9,0,9,0,9,,,,,,,,,,
