num_poste,num_poste,nom_usuel,lat,lon,alti,aaaammjj,rr,qrr,tn,qtn,htn,qhtn,tx,qtx,htx,qhtx,tm,qtm,tntxm,qtntxm,tampli,qtampli,tnsol,qtnsol,tn50,qtn50,dg,qdg,ffm,qffm,ff2m,qff2m,fxy,qfxy,dxy,qdxy,hxy,qhxy,fxi,qfxi,dxi,qdxi,hxi,qhxi,fxi2,qfxi2,dxi2,qdxi2,hxi2,qhxi2,fxi3s,qfxi3s,dxi3s,qdxi3s,hxi3s,qhxi3s,drr,qdrr
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250328,2.2,1,23.1,1,200,9,33,1,1201,9,26,1,28.1,1,9.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250329,1,1,21.9,1,553,9,29.7,1,1244,9,25.7,1,25.8,1,7.8,1,17.4,9,20.4,9,0,9,4,1,,,8.6,1,110,1,1242,9,13.4,1,60,1,1113,9,,,,,,,12.8,1,,,1113,9,81,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250329,0.2,1,21.4,1,433,9,31.1,1,1249,9,25.7,1,26.3,1,9.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250330,0.2,1,23.1,1,711,9,31.1,1,1324,9,26,1,27.1,1,8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250330,2,1,23.5,1,733,9,30.3,1,1221,9,26,1,26.9,1,6.8,1,18.7,9,22.1,9,0,9,4.9,1,,,8.7,1,110,1,1029,9,14.1,1,60,1,1138,9,,,,,,,13.2,1,,,1210,9,63,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250401,12.7,1,22.8,1,2158,9,29.1,1,1423,9,25.3,1,26,1,6.3,1,18.1,9,21.3,9,0,9,4.8,1,,,9.9,1,110,1,1552,9,18.1,1,120,1,1118,9,,,,,,,17,1,,,1118,9,124,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250331,11,1,21.7,1,1906,9,30.3,1,1300,9,24.7,1,26,1,8.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250401,22.4,1,21.8,1,2249,9,28.4,1,910,9,24,1,25.1,1,6.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250331,7.8,1,22.2,1,519,9,29.8,1,1246,9,25.4,1,26,1,7.6,1,18,9,20.6,9,0,9,4.7,1,,,11.1,1,100,1,829,9,16.8,1,120,1,821,9,,,,,,,16,1,,,823,9,105,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250402,3,1,20.8,1,446,9,29.7,1,1422,9,24.9,1,25.3,1,8.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250402,1.8,1,21.9,1,427,9,29.9,1,1255,9,26,1,25.9,1,8,1,18.8,9,21.1,9,0,9,5.5,1,,,9.6,1,70,1,1453,9,14.4,1,70,1,1441,9,,,,,,,13.3,1,,,1310,9,45,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250327,0,1,23.6,1,300,9,29.8,1,1100,9,26.4,1,26.7,1,6.2,1,20.7,9,22.7,9,,,,,2.8,9,,,,,,,,,,,,,10,9,140,9,1218,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250326,2,1,24.7,1,500,9,30.7,1,1200,9,27,1,27.7,1,6,1,22.3,9,24.3,9,,,,,3.1,9,,,,,,,,,,,,,10,9,110,9,1406,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250328,0.5,1,23.8,1,600,9,31,1,1100,9,26.7,1,27.4,1,7.2,1,21.6,9,23.2,9,,,,,2.6,9,,,,,,,,,,,,,9,9,110,9,1542,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250403,12.2,1,21.9,1,20,9,29.8,1,1133,9,25.1,1,25.9,1,7.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250325,1.5,1,23.6,1,1900,9,30,1,1400,9,26.6,1,26.8,1,6.4,1,22.1,9,23.4,9,,,,,3.9,9,,,,,,,,,,,,,13,9,140,9,1006,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250329,3.5,1,23.1,1,200,9,30,1,1300,9,26,1,26.6,1,6.9,1,20.3,9,21.6,9,,,,,2.8,9,,,,,,,,,,,,,10,9,100,9,1342,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250324,0,1,24.7,1,0,9,30.2,1,1200,9,27,1,27.5,1,5.5,1,22.8,9,23.6,9,,,,,3.2,9,,,,,,,,,,,,,12,9,80,9,1054,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250330,0.5,1,24,1,2100,9,29.9,1,1200,9,26.5,1,27,1,5.9,1,20.7,9,21,9,,,,,3.5,9,,,,,,,,,,,,,11,9,100,9,1112,9,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250403,10.7,1,23.3,1,2351,9,29.5,1,1134,9,26,1,26.4,1,6.2,1,18.5,9,21.5,9,0,9,5.9,1,,,10.8,1,70,1,1002,9,16.4,1,80,1,1252,9,,,,,,,15.1,1,,,1610,9,125,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250404,7.4,1,21.6,1,437,9,28.9,1,1450,9,25.3,1,25.3,1,7.3,1,18.6,9,20.5,9,0,9,5.6,1,,,9.9,1,90,1,1108,9,16.2,1,70,1,1429,9,,,,,,,14.7,1,,,432,9,96,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250405,7,1,22.1,1,215,9,29.4,1,1350,9,24.3,1,25.8,1,7.3,1,16.6,9,20.6,9,0,9,2.9,1,,,8.4,1,110,1,1015,9,14.7,1,50,1,608,9,,,,,,,13.7,1,,,610,9,189,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250405,6,1,21.7,1,1946,9,29.2,1,1402,9,23.9,1,25.5,1,7.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250406,1.2,1,20.1,1,605,9,29.4,1,1342,9,25.1,1,24.8,1,9.3,1,15.9,9,19,9,0,9,3.5,1,,,8.1,1,70,1,1210,9,12.5,1,80,1,1226,9,,,,,,,11.4,1,,,1226,9,39,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250404,10.3,1,21,1,432,9,28.9,1,1319,9,24.3,1,25,1,7.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250406,2.2,1,20.7,1,435,9,29.6,1,1346,9,24.8,1,25.2,1,8.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250407,0,1,21.4,1,401,9,30.4,1,1254,9,25.2,1,25.9,1,9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250407,0,1,20.9,1,610,9,29.5,1,1356,9,25.6,1,25.2,1,8.6,1,15.9,9,19.8,9,0,9,3.6,1,,,8,1,120,1,1141,9,11.6,1,100,1,1138,9,,,,,,,11,1,,,1138,9,0,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250408,1,1,21.4,1,551,9,29.8,1,1142,9,26.2,1,25.6,1,8.4,1,15.5,9,20.2,9,0,9,4.1,1,,,8.8,1,120,1,1410,9,13.7,1,120,1,1706,9,,,,,,,12.6,1,,,1518,9,139,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250408,3.4,1,22.7,1,524,9,31.1,1,1114,9,26.1,1,26.9,1,8.4,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250409,0.4,1,23.2,1,550,9,29.8,1,1353,9,25.9,1,26.5,1,6.6,1,18.9,9,22.4,9,0,9,4.2,1,,,8.9,1,120,1,1445,9,13.1,1,120,1,1442,9,,,,,,,12.7,1,,,1442,9,39,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250409,3.2,1,22.3,1,702,9,28.9,1,1340,9,24.6,1,25.6,1,6.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250410,0.2,1,24,1,416,9,30.1,1,1248,9,26.9,1,27.1,1,6.1,1,17.4,1,22.7,1,0,9,4.2,1,,,8.1,1,110,1,1115,9,12.2,1,100,1,1432,9,,,,,,,11.4,1,,,1432,9,11,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250402,1.5,1,22.4,1,500,9,29.3,1,1300,9,25.9,1,25.9,1,6.9,1,21.1,9,21.7,9,,,,,3.3,9,,,,,,,,,,,,,10,9,90,9,1606,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250404,2,1,22.3,1,500,9,28.3,1,1300,9,25.2,1,25.3,1,6,1,20.5,9,21.7,9,,,,,3.2,9,,,,,,,,,,,,,11,9,150,9,1318,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250403,5.5,1,24.4,1,200,9,29.6,1,1300,9,26.3,1,27,1,5.2,1,21.3,9,24,9,,,,,3.5,9,,,,,,,,,,,,,11,9,130,9,1200,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250405,6,1,23.2,1,700,9,27.5,1,900,9,24.7,1,25.4,1,4.3,1,21.6,9,22.9,9,,,,,2,9,,,,,,,,,,,,,9,9,110,9,1412,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250410,0.2,1,23.4,1,452,9,31.5,1,1158,9,26.5,1,27.5,1,8.1,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250401,15.5,1,23,1,1600,9,28.3,1,900,9,25.3,1,25.7,1,5.3,1,20.5,9,22.3,9,,,,,3.2,9,,,,,,,,,,,,,12,9,150,9,1548,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250331,3.5,1,23,1,200,9,29.7,1,1300,9,25.8,1,26.4,1,6.7,1,21,9,22.1,9,,,,,3.6,9,,,,,,,,,,,,,11,9,130,9,1206,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250406,0,1,22.3,1,600,9,29,1,1200,9,25.7,1,25.7,1,6.7,1,19.6,9,21.4,9,,,,,2.5,9,,,,,,,,,,,,,10,9,60,9,1400,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250411,3.4,1,23.6,1,530,9,31.2,1,1155,9,25.7,1,27.4,1,7.6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250412,0,1,22.6,1,551,9,31.1,1,1418,9,25.8,1,26.9,1,8.5,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250413,0,1,22.3,1,457,9,30.5,1,1312,9,26.2,1,26.4,1,8.2,1,15.6,1,20.9,1,0,9,3.8,1,,,7.8,1,140,1,1222,9,13.1,1,160,1,1320,9,,,,,,,12,1,,,1320,9,0,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250413,0,1,23,1,152,9,31.7,1,1333,9,26.3,1,27.4,1,8.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250412,0,1,23.9,1,350,9,30.5,1,1237,9,26.6,1,27.2,1,6.6,1,17.9,1,23.2,1,0,9,4.3,1,,,7.7,1,140,1,1419,9,11.7,1,140,1,1122,9,,,,,,,11.2,1,,,1122,9,10,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250411,0.2,1,23.4,1,402,9,30.1,1,1220,9,26.2,1,26.8,1,6.7,1,17.1,1,22.3,1,0,9,3.5,1,,,7.6,1,110,1,1451,9,10.6,1,160,1,1542,9,,,,,,,9.9,1,,,1343,9,41,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250414,3.8,1,23.2,1,300,9,31.5,1,913,9,25.2,1,27.4,1,8.3,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250414,0.8,1,21.9,1,545,9,30.6,1,1321,9,25.5,1,26.3,1,8.7,1,15.5,1,20.6,1,0,9,2.6,1,,,8.3,1,90,1,1527,9,11.5,1,100,1,1542,9,,,,,,,11.1,1,,,1543,9,46,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250416,1.4,1,23.1,1,652,9,30.2,1,1428,9,26.2,1,26.7,1,7.1,1,16.1,1,22,1,0,9,4.7,1,,,8.4,1,110,1,1525,9,12.5,1,110,1,1243,9,,,,,,,11.6,1,,,1243,9,68,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250416,0.2,1,22.5,1,727,9,31.4,1,1312,9,25.9,1,27,1,8.9,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250415,1.8,1,22.8,1,2101,9,30.8,1,1501,9,25.9,1,26.8,1,8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250415,1.6,1,22.2,1,533,9,30.4,1,1347,9,26.4,1,26.3,1,8.2,1,15.2,1,20.9,1,0,9,4.2,1,,,8.6,1,130,1,1309,9,13,1,120,1,1122,9,,,,,,,12.1,1,,,1219,9,84,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250407,1.5,1,23.4,1,600,9,29.3,1,1400,9,25.9,1,26.4,1,5.9,1,21.3,9,22.5,9,,,,,2.7,9,,,,,,,,,,,,,10,9,100,9,1436,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250417,0,1,22.8,1,426,9,31.5,1,1032,9,26.6,1,27.2,1,8.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250417,0,1,23.9,1,436,9,30.5,1,1314,9,26.9,1,27.2,1,6.6,1,19,9,22.9,9,0,9,5.1,1,,,9.8,1,130,1,1216,9,15,1,120,1,1247,9,,,,,,,13.3,1,,,1147,9,0,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250412,1,1,24.1,1,500,9,29.4,1,1300,9,26.2,1,26.8,1,5.3,1,22.5,9,22.8,9,,,,,2.5,9,,,,,,,,,,,,,9,9,130,9,1318,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250408,3.5,1,23.2,1,600,9,29.3,1,1200,9,26.1,1,26.3,1,6.1,1,21.1,9,22.3,9,,,,,2.7,9,,,,,,,,,,,,,10,9,100,9,1306,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250409,2,1,23,1,700,9,28.2,1,1400,9,25.4,1,25.6,1,5.2,1,22.3,9,22.7,9,,,,,2.7,9,,,,,,,,,,,,,10,9,100,9,1612,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250410,0,1,24.6,1,200,9,30.1,1,1200,9,26.7,1,27.4,1,5.5,1,22.9,9,24.2,9,,,,,2.6,9,,,,,,,,,,,,,9,9,90,9,1442,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250411,8.5,1,23.4,1,300,9,29.2,1,1000,9,25.5,1,26.3,1,5.8,1,20.9,9,22.5,9,,,,,1.8,9,,,,,,,,,,,,,8,9,100,9,1554,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250413,0.5,1,23.3,1,400,9,29.3,1,1400,9,26,1,26.3,1,6,1,20.5,9,21.5,9,,,,,2.2,9,,,,,,,,,,,,,8,9,110,9,1430,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250418,4.6,1,23.9,1,436,9,30.9,1,1319,9,26,1,27.4,1,7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250419,0.2,1,23.4,1,602,9,31,1,1213,9,26.6,1,27.2,1,7.6,1,17.7,9,22.6,9,0,9,2.9,1,,,6.9,1,80,1,1535,9,9.5,1,170,1,1049,9,,,,,,,9.2,1,,,1328,9,8,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250419,1.2,1,23.3,1,504,9,31.3,1,1153,9,26.2,1,27.3,1,8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250420,15.4,1,22.6,1,458,9,31.8,1,922,9,25,1,27.2,1,9.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250418,2,1,24.3,1,521,9,29.9,1,1238,9,26.6,1,27.1,1,5.6,1,17.4,1,23.2,1,0,9,4.2,1,,,8.1,1,130,1,1118,9,13,1,140,1,1115,9,,,,,,,12,1,,,1115,9,70,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250421,2.8,1,21.9,1,433,9,27.1,1,1005,9,23.6,1,24.5,1,5.2,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250420,39.8,1,22.4,1,512,9,29.7,1,951,9,25,1,26.1,1,7.3,1,15.7,1,21.3,1,0,9,1.8,1,,,5.9,1,160,1,1012,9,9,1,90,1,1052,9,,,,,,,8.5,1,,,1052,9,392,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250421,1.8,1,22.3,1,539,9,27.2,1,839,9,24.6,1,24.8,1,4.9,1,17,9,21.8,9,0,9,2.5,1,,,5.5,1,360,1,1214,9,8.7,1,350,1,1208,9,,,,,,,8.1,1,,,1210,9,124,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250422,0,1,21.5,1,330,9,31.2,1,1130,9,24.9,1,26.4,1,9.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250422,0,1,19.4,1,314,9,29.3,1,1253,9,24.4,1,24.4,1,9.9,1,13.7,9,18.6,9,0,9,1.9,1,,,5.4,1,320,1,1439,9,8.3,1,320,1,1151,9,,,,,,,7.3,1,,,1147,9,0,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250423,0,1,21.9,1,504,9,30,1,1259,9,25.5,1,26,1,8.1,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250423,0.6,1,20.8,1,450,9,29.6,1,1356,9,25.4,1,25.2,1,8.8,1,14.9,1,20.1,1,0,9,1.6,1,,,5.1,1,80,1,1719,9,7.4,1,80,1,1717,9,,,,,,,6.9,1,,,1715,9,58,9
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250424,0.8,1,23.3,1,458,9,29.6,1,1045,9,25.6,1,26.5,1,6.3,1,17.7,9,22.4,9,0,9,3.2,1,,,9.3,1,140,1,1241,9,13,1,120,1,1303,9,,,,,,,11.6,1,,,1310,9,27,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250424,0.8,1,22.5,1,457,9,30.5,1,1107,9,25,1,26.5,1,8,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250425,1.6,1,23.3,1,349,9,30,1,1120,9,25.9,1,26.7,1,6.7,1,18.4,9,22.8,9,0,9,2,1,,,6.3,1,120,1,1155,9,9,1,110,1,1153,9,,,,,,,8.3,1,,,1154,9,165,9
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250425,1.6,1,23.7,1,2137,9,30.4,1,1129,9,25.5,1,27.1,1,6.7,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250426,0.2,1,23.7,1,58,9,31,1,1425,9,26.1,1,27.4,1,7.3,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97101015,97101015,"LE RAIZET AERO",16.264,-61.516333,11,20250426,0,1,24.3,1,323,9,29.7,1,1420,9,26.5,1,27,1,5.4,1,19.4,9,23.4,9,0,9,3.2,1,,,7.8,1,110,1,1142,9,12,1,110,1,1133,9,,,,,,,10,1,,,1134,9,20,9
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250417,1.5,1,23.1,1,500,9,30.6,1,1100,9,26.2,1,26.9,1,7.5,1,22.3,9,22.8,9,,,,,3,9,,,,,,,,,,,,,9,9,140,9,1506,9,,,,,,,,
97119008,97119008,"PETIT-CANAL GODET-INRAE",16.405,-61.481667,35,20250416,0,1,24.2,1,800,9,29.2,1,1300,9,26.4,1,26.7,1,5,1,21,9,22.7,9,,,,,2.9,9,,,,,,,,,,,,,10,9,80,9,1336,9,,,,,,,,
97101014,97101014,"LES ABYMES CHAZEAU_SAPC",16.2875,-61.453167,95,20250427,2.6,1,23.8,1,255,9,29.8,1,1254,9,26.1,1,26.8,1,6,1,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
